id,numMutations,sampleSize,numFeatures
132,0,10,88
133,0,10,88
134,0,10,88
135,0,10,88
136,0,10,88
137,0,10,88
138,0,10,88
139,0,10,88
140,0,10,88
141,0,10,88
142,0,10,88
143,0,10,88
144,0,10,88
145,0,10,88
146,0,10,88
147,0,10,88
148,0,10,88
149,0,10,88
150,0,10,88
151,0,10,88
152,0,10,88
153,0,10,88
154,0,10,88
155,0,10,88
156,0,10,88
157,0,10,88
158,0,10,88
159,0,10,88
160,0,10,88
161,0,10,88
162,0,10,88
163,0,10,88
164,0,10,88
165,0,10,88
166,0,10,88
167,0,10,88
168,0,10,88
169,0,10,88
170,0,10,88
171,0,10,88
172,0,10,88
173,0,10,88
174,0,10,88
175,0,10,88
176,0,10,88
177,0,10,88
178,0,10,88
179,0,10,88
180,0,10,88
181,0,10,88
182,0,10,88
183,0,10,88
184,0,10,88
185,0,10,88
186,0,10,88
187,0,10,88
188,0,10,88
189,0,10,88
190,0,10,88
191,0,10,88
192,0,10,88
193,0,10,88
194,0,10,88
195,0,10,88
196,0,10,88
197,0,10,88
198,0,10,88
199,0,10,88
200,0,100,88
201,0,100,88
202,0,100,88
203,0,100,88
204,0,100,88
205,0,100,88
206,0,100,88
207,0,100,88
208,0,100,88
209,0,100,88
210,0,100,88
211,0,100,88
212,0,100,88
213,0,100,88
214,0,100,88
215,0,100,88
216,0,100,88
217,0,100,88
218,0,100,88
219,0,100,88
220,0,100,88
221,0,100,88
222,0,100,88
223,0,100,88
224,0,100,88
225,0,100,88
226,0,100,88
227,0,100,88
228,0,100,88
229,0,100,88
230,0,100,88
231,0,100,88
232,0,100,88
233,0,100,88
234,0,100,88
235,0,100,88
236,0,100,88
237,0,100,88
238,0,100,88
239,0,100,88
240,0,100,88
241,0,100,88
242,0,100,88
243,0,100,88
244,0,100,88
245,0,100,88
246,0,100,88
247,0,100,88
248,0,100,88
249,0,100,88
250,0,100,88
251,0,100,88
252,0,100,88
253,0,100,88
254,0,100,88
255,0,100,88
256,0,100,88
257,0,100,88
258,0,100,88
259,0,100,88
260,0,100,88
261,0,100,88
262,0,100,88
263,0,100,88
264,0,100,88
265,0,100,88
266,0,100,88
267,0,100,88
268,0,100,88
269,0,100,88
270,0,100,88
271,0,100,88
272,0,100,88
273,0,100,88
274,0,100,88
275,0,100,88
276,0,100,88
277,0,100,88
278,0,100,88
279,0,100,88
280,0,100,88
281,0,100,88
282,0,100,88
283,0,100,88
284,0,100,88
285,0,100,88
286,0,100,88
287,0,100,88
288,0,100,88
289,0,100,88
290,0,100,88
291,0,100,88
292,0,100,88
293,0,100,88
294,0,100,88
295,0,100,88
296,0,100,88
297,0,100,88
298,0,100,88
299,0,100,88
300,1,1,88
301,1,1,88
302,1,1,88
303,1,1,88
304,1,1,88
305,1,1,88
306,1,1,88
307,1,1,88
308,1,1,88
309,1,1,88
310,1,1,88
311,1,1,88
312,1,1,87
313,1,1,88
314,1,1,87
315,1,1,88
316,1,1,88
317,1,1,88
318,1,1,88
319,1,1,88
320,1,1,88
321,1,1,88
322,1,1,88
323,1,1,88
324,1,1,88
325,1,1,88
326,1,1,88
327,1,1,88
328,1,1,88
329,1,1,88
330,1,1,88
331,1,1,88
332,1,1,88
333,1,1,88
334,1,1,88
335,1,1,87
336,1,1,88
337,1,1,88
338,1,1,88
339,1,1,87
340,1,1,88
341,1,1,88
342,1,1,88
343,1,1,88
344,1,1,88
345,1,1,88
346,1,1,88
347,1,1,88
348,1,1,88
349,1,1,88
350,1,1,88
351,1,1,88
352,1,1,88
353,1,1,88
354,1,1,88
355,1,1,87
356,1,1,88
357,1,1,88
358,1,1,87
359,1,1,88
360,1,1,88
361,1,1,88
362,1,1,88
363,1,1,88
364,1,1,88
365,1,1,88
366,1,1,88
367,1,1,88
368,1,1,88
369,1,1,88
370,1,1,88
371,1,1,88
372,1,1,88
373,1,1,88
374,1,1,88
375,1,1,88
376,1,1,88
377,1,1,88
378,1,1,88
379,1,1,88
380,1,1,88
381,1,1,88
382,1,1,88
383,1,1,88
384,1,1,88
385,1,1,88
386,1,1,88
387,1,1,88
388,1,1,88
389,1,1,88
390,1,1,88
391,1,1,88
392,1,1,88
393,1,1,88
394,1,1,88
395,1,1,88
396,1,1,88
397,1,1,88
398,1,1,88
399,1,1,88
400,1,10,88
401,1,10,88
402,1,10,88
403,1,10,88
404,1,10,88
405,1,10,88
406,1,10,88
407,1,10,88
408,1,10,88
409,1,10,88
410,1,10,88
411,1,10,88
412,1,10,88
413,1,10,88
414,1,10,88
415,1,10,88
416,1,10,88
417,1,10,88
418,1,10,88
419,1,10,88
420,1,10,88
421,1,10,88
422,1,10,88
423,1,10,88
424,1,10,88
425,1,10,88
426,1,10,88
427,1,10,88
428,1,10,88
429,1,10,88
430,1,10,88
431,1,10,88
432,1,10,88
433,1,10,88
434,1,10,88
435,1,10,88
436,1,10,88
437,1,10,88
438,1,10,88
439,1,10,88
440,1,10,88
441,1,10,88
442,1,10,88
443,1,10,88
444,1,10,88
445,1,10,88
446,1,10,88
447,1,10,88
448,1,10,88
449,1,10,88
450,1,10,88
451,1,10,88
452,1,10,88
453,1,10,88
454,1,10,88
455,1,10,88
456,1,10,88
457,1,10,88
458,1,10,88
459,1,10,88
460,1,10,88
461,1,10,88
462,1,10,88
463,1,10,88
464,1,10,88
465,1,10,88
466,1,10,88
467,1,10,88
468,1,10,88
469,1,10,88
470,1,10,88
471,1,10,88
472,1,10,88
473,1,10,88
474,1,10,88
475,1,10,88
476,1,10,88
477,1,10,88
478,1,10,88
479,1,10,88
480,1,10,88
481,1,10,88
482,1,10,88
483,1,10,88
484,1,10,88
485,1,10,88
486,1,10,88
487,1,10,88
488,1,10,88
489,1,10,88
490,1,10,88
491,1,10,88
492,1,10,88
493,1,10,88
494,1,10,88
495,1,10,88
496,1,10,88
497,1,10,88
498,1,10,88
499,1,10,88
500,1,100,88
501,1,100,88
502,1,100,88
503,1,100,88
504,1,100,88
505,1,100,88
506,1,100,88
507,1,100,88
508,1,100,88
509,1,100,88
510,1,100,88
511,1,100,88
512,1,100,88
513,1,100,88
514,1,100,88
515,1,100,88
516,1,100,88
517,1,100,88
518,1,100,88
519,1,100,88
520,1,100,88
521,1,100,88
522,1,100,88
523,1,100,88
524,1,100,88
525,1,100,88
526,1,100,88
527,1,100,88
528,1,100,88
529,1,100,88
530,1,100,88
531,1,100,88
532,1,100,88
533,1,100,88
534,1,100,88
535,1,100,88
536,1,100,88
537,1,100,88
538,1,100,88
539,1,100,88
540,1,100,88
541,1,100,88
542,1,100,88
543,1,100,88
544,1,100,88
545,1,100,88
546,1,100,88
547,1,100,88
548,1,100,88
549,1,100,88
550,1,100,88
551,1,100,88
552,1,100,88
553,1,100,88
554,1,100,88
555,1,100,88
556,1,100,88
557,1,100,88
558,1,100,88
559,1,100,88
560,1,100,88
561,1,100,88
562,1,100,88
563,1,100,88
564,1,100,88
565,1,100,88
566,1,100,88
567,1,100,88
568,1,100,88
569,1,100,88
570,1,100,88
571,1,100,88
572,1,100,88
573,1,100,88
574,1,100,88
575,1,100,88
576,1,100,88
577,1,100,88
578,1,100,88
579,1,100,88
580,1,100,88
581,1,100,88
582,1,100,88
583,1,100,88
584,1,100,88
585,1,100,88
586,1,100,88
587,1,100,88
588,1,100,88
589,1,100,88
590,1,100,88
591,1,100,88
592,1,100,88
593,1,100,88
594,1,100,88
595,1,100,88
596,1,100,88
597,1,100,88
598,1,100,88
599,1,100,88
600,2,1,87
601,2,1,88
602,2,1,88
603,2,1,87
604,2,1,88
605,2,1,88
606,2,1,88
607,2,1,88
608,2,1,88
609,2,1,88
610,2,1,88
611,2,1,88
612,2,1,87
613,2,1,88
614,2,1,87
615,2,1,88
616,2,1,88
617,2,1,88
618,2,1,88
619,2,1,88
620,2,1,88
621,2,1,88
622,2,1,88
623,2,1,88
624,2,1,86
625,2,1,87
626,2,1,88
627,2,1,88
628,2,1,88
629,2,1,88
630,2,1,87
631,2,1,87
632,2,1,88
633,2,1,88
634,2,1,87
635,2,1,88
636,2,1,88
637,2,1,88
638,2,1,88
639,2,1,88
640,2,1,88
641,2,1,87
642,2,1,87
643,2,1,88
644,2,1,88
645,2,1,88
646,2,1,88
647,2,1,88
648,2,1,88
649,2,1,87
650,2,1,88
651,2,1,88
652,2,1,88
653,2,1,88
654,2,1,88
655,2,1,88
656,2,1,88
657,2,1,88
658,2,1,88
659,2,1,88
660,2,1,87
661,2,1,88
662,2,1,88
663,2,1,88
664,2,1,88
665,2,1,87
666,2,1,88
667,2,1,88
668,2,1,88
669,2,1,88
670,2,1,88
671,2,1,88
672,2,1,87
673,2,1,88
674,2,1,88
675,2,1,88
676,2,1,88
677,2,1,88
678,2,1,88
679,2,1,88
680,2,1,88
681,2,1,88
682,2,1,88
683,2,1,88
684,2,1,88
685,2,1,88
686,2,1,88
687,2,1,88
688,2,1,88
689,2,1,88
690,2,1,88
691,2,1,88
692,2,1,88
693,2,1,88
694,2,1,88
695,2,1,88
696,2,1,88
697,2,1,88
698,2,1,88
699,2,1,88
700,2,10,88
701,2,10,88
702,2,10,88
703,2,10,88
704,2,10,88
705,2,10,88
706,2,10,88
707,2,10,88
708,2,10,88
709,2,10,88
710,2,10,88
711,2,10,88
712,2,10,88
713,2,10,88
714,2,10,88
715,2,10,88
716,2,10,88
717,2,10,88
718,2,10,88
719,2,10,88
720,2,10,88
721,2,10,88
722,2,10,88
723,2,10,88
724,2,10,88
725,2,10,88
726,2,10,88
727,2,10,88
728,2,10,88
729,2,10,88
730,2,10,88
731,2,10,88
732,2,10,88
733,2,10,88
734,2,10,88
735,2,10,88
736,2,10,88
737,2,10,88
738,2,10,88
739,2,10,88
740,2,10,88
741,2,10,88
742,2,10,88
743,2,10,88
744,2,10,88
745,2,10,88
746,2,10,88
747,2,10,88
748,2,10,88
749,2,10,88
750,2,10,88
751,2,10,88
752,2,10,88
753,2,10,88
754,2,10,88
755,2,10,88
756,2,10,88
757,2,10,88
758,2,10,88
759,2,10,88
760,2,10,88
761,2,10,88
762,2,10,88
763,2,10,88
764,2,10,88
765,2,10,88
766,2,10,88
767,2,10,88
768,2,10,88
769,2,10,88
770,2,10,88
771,2,10,88
772,2,10,88
773,2,10,88
774,2,10,88
775,2,10,88
776,2,10,88
777,2,10,88
778,2,10,88
779,2,10,88
780,2,10,88
781,2,10,88
782,2,10,88
783,2,10,88
784,2,10,88
785,2,10,88
786,2,10,88
787,2,10,88
788,2,10,88
789,2,10,88
790,2,10,88
791,2,10,88
792,2,10,88
793,2,10,88
794,2,10,88
795,2,10,88
796,2,10,88
797,2,10,88
798,2,10,88
799,2,10,88
800,2,100,88
801,2,100,88
802,2,100,88
803,2,100,88
804,2,100,88
805,2,100,88
806,2,100,88
807,2,100,88
808,2,100,88
809,2,100,88
810,2,100,88
811,2,100,88
812,2,100,88
813,2,100,88
814,2,100,88
815,2,100,88
816,2,100,88
817,2,100,88
818,2,100,88
819,2,100,88
820,2,100,88
821,2,100,88
822,2,100,88
823,2,100,88
824,2,100,88
825,2,100,88
826,2,100,88
827,2,100,88
828,2,100,88
829,2,100,88
830,2,100,88
831,2,100,88
832,2,100,88
833,2,100,88
834,2,100,88
835,2,100,88
836,2,100,88
837,2,100,88
838,2,100,88
839,2,100,88
840,2,100,88
841,2,100,88
842,2,100,88
843,2,100,88
844,2,100,88
845,2,100,88
846,2,100,88
847,2,100,88
848,2,100,88
849,2,100,88
850,2,100,88
851,2,100,88
852,2,100,88
853,2,100,88
854,2,100,88
855,2,100,88
856,2,100,88
857,2,100,88
858,2,100,88
859,2,100,88
860,2,100,88
861,2,100,88
862,2,100,88
863,2,100,88
864,2,100,88
865,2,100,88
866,2,100,88
867,2,100,88
868,2,100,88
869,2,100,88
870,2,100,88
871,2,100,88
872,2,100,88
873,2,100,88
874,2,100,88
875,2,100,88
876,2,100,88
877,2,100,88
878,2,100,88
879,2,100,88
880,2,100,88
881,2,100,88
882,2,100,88
883,2,100,88
884,2,100,88
885,2,100,88
886,2,100,88
887,2,100,88
888,2,100,88
889,2,100,88
890,2,100,88
891,2,100,88
892,2,100,88
893,2,100,88
894,2,100,88
895,2,100,88
896,2,100,88
897,2,100,88
898,2,100,88
899,2,100,88
900,3,1,87
901,3,1,88
902,3,1,88
903,3,1,88
904,3,1,87
905,3,1,88
906,3,1,87
907,3,1,87
908,3,1,88
909,3,1,87
910,3,1,88
911,3,1,88
912,3,1,88
913,3,1,88
914,3,1,88
915,3,1,88
916,3,1,88
917,3,1,88
918,3,1,88
919,3,1,88
920,3,1,88
921,3,1,88
922,3,1,88
923,3,1,88
924,3,1,88
925,3,1,87
926,3,1,88
927,3,1,87
928,3,1,88
929,3,1,88
930,3,1,87
931,3,1,88
932,3,1,88
933,3,1,88
934,3,1,88
935,3,1,88
936,3,1,88
937,3,1,87
938,3,1,88
939,3,1,88
940,3,1,88
941,3,1,87
942,3,1,86
943,3,1,88
944,3,1,87
945,3,1,88
946,3,1,88
947,3,1,87
948,3,1,88
949,3,1,88
950,3,1,88
951,3,1,88
952,3,1,88
953,3,1,88
954,3,1,88
955,3,1,88
956,3,1,88
957,3,1,88
958,3,1,87
959,3,1,88
960,3,1,88
961,3,1,88
962,3,1,88
963,3,1,88
964,3,1,88
965,3,1,88
966,3,1,87
967,3,1,88
968,3,1,87
969,3,1,88
970,3,1,88
971,3,1,88
972,3,1,88
973,3,1,87
974,3,1,88
975,3,1,88
976,3,1,87
977,3,1,88
978,3,1,88
979,3,1,88
980,3,1,88
981,3,1,88
982,3,1,88
983,3,1,87
984,3,1,87
985,3,1,88
986,3,1,88
987,3,1,88
988,3,1,88
989,3,1,87
990,3,1,87
991,3,1,88
992,3,1,88
993,3,1,88
994,3,1,88
995,3,1,87
996,3,1,88
997,3,1,88
998,3,1,87
999,3,1,88
1000,3,10,88
1001,3,10,88
1002,3,10,88
1003,3,10,88
1004,3,10,88
1005,3,10,88
1006,3,10,88
1007,3,10,88
1008,3,10,88
1009,3,10,88
1010,3,10,88
1011,3,10,88
1012,3,10,88
1013,3,10,88
1014,3,10,88
1015,3,10,88
1016,3,10,88
1017,3,10,88
1018,3,10,88
1019,3,10,88
1020,3,10,88
1021,3,10,88
1022,3,10,88
1023,3,10,88
1024,3,10,88
1025,3,10,88
1026,3,10,88
1027,3,10,88
1028,3,10,88
1029,3,10,88
1030,3,10,88
1031,3,10,88
1032,3,10,88
1033,3,10,88
1034,3,10,88
1035,3,10,88
1036,3,10,88
1037,3,10,88
1038,3,10,88
1039,3,10,88
1040,3,10,88
1041,3,10,88
1042,3,10,88
1043,3,10,88
1044,3,10,88
1045,3,10,88
1046,3,10,88
1047,3,10,88
1048,3,10,88
1049,3,10,88
1050,3,10,88
1051,3,10,88
1052,3,10,88
1053,3,10,88
1054,3,10,88
1055,3,10,88
1056,3,10,88
1057,3,10,88
1058,3,10,88
1059,3,10,88
1060,3,10,88
1061,3,10,88
1062,3,10,88
1063,3,10,88
1064,3,10,88
1065,3,10,88
1066,3,10,88
1067,3,10,88
1068,3,10,88
1069,3,10,88
1070,3,10,88
1071,3,10,88
1072,3,10,88
1073,3,10,88
1074,3,10,88
1075,3,10,88
1076,3,10,88
1077,3,10,88
1078,3,10,88
1079,3,10,88
1080,3,10,88
1081,3,10,88
1082,3,10,88
1083,3,10,88
1084,3,10,88
1085,3,10,88
1086,3,10,88
1087,3,10,88
1088,3,10,88
1089,3,10,88
1090,3,10,88
1091,3,10,88
1092,3,10,88
1093,3,10,88
1094,3,10,88
1095,3,10,88
1096,3,10,88
1097,3,10,88
1098,3,10,88
1099,3,10,88
1100,3,100,88
1101,3,100,88
1102,3,100,88
1103,3,100,88
1104,3,100,88
1105,3,100,88
1106,3,100,88
1107,3,100,88
1108,3,100,88
1109,3,100,88
1110,3,100,88
1111,3,100,88
1112,3,100,88
1113,3,100,88
1114,3,100,88
1115,3,100,88
1116,3,100,88
1117,3,100,88
1118,3,100,88
1119,3,100,88
1120,3,100,88
1121,3,100,88
1122,3,100,88
1123,3,100,88
1124,3,100,88
1125,3,100,88
1126,3,100,88
1127,3,100,88
1128,3,100,88
1129,3,100,88
1130,3,100,88
1131,3,100,88
1132,3,100,88
1133,3,100,88
1134,3,100,88
1135,3,100,88
1136,3,100,88
1137,3,100,88
1138,3,100,88
1139,3,100,88
1140,3,100,88
1141,3,100,88
1142,3,100,88
1143,3,100,88
1144,3,100,88
1145,3,100,88
1146,3,100,88
1147,3,100,88
1148,3,100,88
1149,3,100,88
1150,3,100,88
1151,3,100,88
1152,3,100,88
1153,3,100,88
1154,3,100,88
1155,3,100,88
1156,3,100,88
1157,3,100,88
1158,3,100,88
1159,3,100,88
1160,3,100,88
1161,3,100,88
1162,3,100,88
1163,3,100,88
1164,3,100,88
1165,3,100,88
1166,3,100,88
1167,3,100,88
1168,3,100,88
1169,3,100,88
1170,3,100,88
1171,3,100,88
1172,3,100,88
1173,3,100,88
1174,3,100,88
1175,3,100,88
1176,3,100,88
1177,3,100,88
1178,3,100,88
1179,3,100,88
1180,3,100,88
1181,3,100,88
1182,3,100,88
1183,3,100,88
1184,3,100,88
1185,3,100,88
1186,3,100,88
1187,3,100,88
1188,3,100,88
1189,3,100,88
1190,3,100,88
1191,3,100,88
1192,3,100,88
1193,3,100,88
1194,3,100,88
1195,3,100,88
1196,3,100,88
1197,3,100,88
1198,3,100,88
1199,3,100,88
1200,4,1,88
1201,4,1,88
1202,4,1,88
1203,4,1,88
1204,4,1,88
1205,4,1,88
1206,4,1,87
1207,4,1,88
1208,4,1,88
1209,4,1,88
1210,4,1,88
1211,4,1,88
1212,4,1,87
1213,4,1,88
1214,4,1,88
1215,4,1,87
1216,4,1,87
1217,4,1,88
1218,4,1,88
1219,4,1,88
1220,4,1,87
1221,4,1,88
1222,4,1,87
1223,4,1,88
1224,4,1,88
1225,4,1,88
1226,4,1,88
1227,4,1,88
1228,4,1,88
1229,4,1,87
1230,4,1,87
1231,4,1,88
1232,4,1,88
1233,4,1,88
1234,4,1,87
1235,4,1,88
1236,4,1,88
1237,4,1,88
1238,4,1,88
1239,4,1,88
1240,4,1,87
1241,4,1,87
1242,4,1,87
1243,4,1,88
1244,4,1,88
1245,4,1,88
1246,4,1,88
1247,4,1,88
1248,4,1,88
1249,4,1,88
1250,4,1,87
1251,4,1,88
1252,4,1,88
1253,4,1,88
1254,4,1,87
1255,4,1,87
1256,4,1,88
1257,4,1,88
1258,4,1,87
1259,4,1,87
1260,4,1,87
1261,4,1,87
1262,4,1,88
1263,4,1,87
1264,4,1,87
1265,4,1,87
1266,4,1,88
1267,4,1,86
1268,4,1,87
1269,4,1,88
1270,4,1,87
1271,4,1,88
1272,4,1,88
1273,4,1,88
1274,4,1,88
1275,4,1,88
1276,4,1,88
1277,4,1,88
1278,4,1,88
1279,4,1,88
1280,4,1,88
1281,4,1,87
1282,4,1,88
1283,4,1,88
1284,4,1,88
1285,4,1,88
1286,4,1,88
1287,4,1,87
1288,4,1,87
1289,4,1,87
1290,4,1,88
1291,4,1,87
1292,4,1,88
1293,4,1,87
1294,4,1,88
1295,4,1,88
1296,4,1,86
1297,4,1,88
1298,4,1,88
1299,4,1,88
1300,4,10,88
1301,4,10,88
1302,4,10,88
1303,4,10,88
1304,4,10,88
1305,4,10,88
1306,4,10,88
1307,4,10,88
1308,4,10,88
1309,4,10,88
1310,4,10,88
1311,4,10,88
1312,4,10,88
1313,4,10,88
1314,4,10,88
1315,4,10,88
1316,4,10,88
1317,4,10,88
1318,4,10,88
1319,4,10,88
1320,4,10,88
1321,4,10,88
1322,4,10,88
1323,4,10,88
1324,4,10,88
1325,4,10,88
1326,4,10,88
1327,4,10,88
1328,4,10,88
1329,4,10,88
1330,4,10,88
1331,4,10,88
1332,4,10,88
1333,4,10,88
1334,4,10,88
1335,4,10,88
1336,4,10,88
1337,4,10,88
1338,4,10,88
1339,4,10,88
1340,4,10,88
1341,4,10,88
1342,4,10,88
1343,4,10,88
1344,4,10,88
1345,4,10,88
1346,4,10,88
1347,4,10,88
1348,4,10,88
1349,4,10,88
1350,4,10,88
1351,4,10,88
1352,4,10,88
1353,4,10,88
1354,4,10,88
1355,4,10,88
1356,4,10,88
1357,4,10,88
1358,4,10,88
1359,4,10,88
1360,4,10,88
1361,4,10,88
1362,4,10,88
1363,4,10,88
1364,4,10,88
1365,4,10,88
1366,4,10,88
1367,4,10,88
1368,4,10,88
1369,4,10,88
1370,4,10,88
1371,4,10,88
1372,4,10,88
1373,4,10,88
1374,4,10,88
1375,4,10,88
1376,4,10,88
1377,4,10,88
1378,4,10,88
1379,4,10,88
1380,4,10,88
1381,4,10,88
1382,4,10,88
1383,4,10,88
1384,4,10,88
1385,4,10,88
1386,4,10,88
1387,4,10,88
1388,4,10,88
1389,4,10,88
1390,4,10,88
1391,4,10,88
1392,4,10,88
1393,4,10,88
1394,4,10,88
1395,4,10,88
1396,4,10,88
1397,4,10,88
1398,4,10,88
1399,4,10,88
1400,4,100,88
1401,4,100,88
1402,4,100,88
1403,4,100,88
1404,4,100,88
1405,4,100,88
1406,4,100,88
1407,4,100,88
1408,4,100,88
1409,4,100,88
1410,4,100,88
1411,4,100,88
1412,4,100,88
1413,4,100,88
1414,4,100,88
1415,4,100,88
1416,4,100,88
1417,4,100,88
1418,4,100,88
1419,4,100,88
1420,4,100,88
1421,4,100,88
1422,4,100,88
1423,4,100,88
1424,4,100,88
1425,4,100,88
1426,4,100,88
1427,4,100,88
1428,4,100,88
1429,4,100,88
1430,4,100,88
1431,4,100,88
1432,4,100,88
1433,4,100,88
1434,4,100,88
1435,4,100,88
1436,4,100,88
1437,4,100,88
1438,4,100,88
1439,4,100,88
1440,4,100,88
1441,4,100,88
1442,4,100,88
1443,4,100,88
1444,4,100,88
1445,4,100,88
1446,4,100,88
1447,4,100,88
1448,4,100,88
1449,4,100,88
1450,4,100,88
1451,4,100,88
1452,4,100,88
1453,4,100,88
1454,4,100,88
1455,4,100,88
1456,4,100,88
1457,4,100,88
1458,4,100,88
1459,4,100,88
1460,4,100,88
1461,4,100,88
1462,4,100,88
1463,4,100,88
1464,4,100,88
1465,4,100,88
1466,4,100,88
1467,4,100,88
1468,4,100,88
1469,4,100,88
1470,4,100,88
1471,4,100,88
1472,4,100,88
1473,4,100,88
1474,4,100,88
1475,4,100,88
1476,4,100,88
1477,4,100,88
1478,4,100,88
1479,4,100,88
1480,4,100,88
1481,4,100,88
1482,4,100,88
1483,4,100,88
1484,4,100,88
1485,4,100,88
1486,4,100,88
1487,4,100,88
1488,4,100,88
1489,4,100,88
1490,4,100,88
1491,4,100,88
1492,4,100,88
1493,4,100,88
1494,4,100,88
1495,4,100,88
1496,4,100,88
1497,4,100,88
1498,4,100,88
1499,4,100,88
1500,5,1,87
1501,5,1,87
1502,5,1,87
1503,5,1,88
1504,5,1,87
1505,5,1,88
1506,5,1,87
1507,5,1,86
1508,5,1,88
1509,5,1,88
1510,5,1,88
1511,5,1,88
1512,5,1,88
1513,5,1,87
1514,5,1,88
1515,5,1,88
1516,5,1,88
1517,5,1,88
1518,5,1,88
1519,5,1,88
1520,5,1,88
1521,5,1,87
1522,5,1,88
1523,5,1,88
1524,5,1,88
1525,5,1,87
1526,5,1,87
1527,5,1,87
1528,5,1,87
1529,5,1,88
1530,5,1,88
1531,5,1,88
1532,5,1,88
1533,5,1,88
1534,5,1,88
1535,5,1,88
1536,5,1,87
1537,5,1,88
1538,5,1,88
1539,5,1,87
1540,5,1,88
1541,5,1,88
1542,5,1,88
1543,5,1,88
1544,5,1,88
1545,5,1,88
1546,5,1,88
1547,5,1,86
1548,5,1,87
1549,5,1,88
1550,5,1,87
1551,5,1,86
1552,5,1,88
1553,5,1,88
1554,5,1,88
1555,5,1,88
1556,5,1,88
1557,5,1,86
1558,5,1,88
1559,5,1,88
1560,5,1,88
1561,5,1,87
1562,5,1,88
1563,5,1,88
1564,5,1,88
1565,5,1,88
1566,5,1,88
1567,5,1,88
1568,5,1,88
1569,5,1,88
1570,5,1,88
1571,5,1,88
1572,5,1,88
1573,5,1,87
1574,5,1,88
1575,5,1,87
1576,5,1,88
1577,5,1,87
1578,5,1,88
1579,5,1,88
1580,5,1,88
1581,5,1,88
1582,5,1,88
1583,5,1,88
1584,5,1,88
1585,5,1,88
1586,5,1,88
1587,5,1,88
1588,5,1,87
1589,5,1,87
1590,5,1,87
1591,5,1,88
1592,5,1,88
1593,5,1,87
1594,5,1,88
1595,5,1,88
1596,5,1,88
1597,5,1,88
1598,5,1,88
1599,5,1,88
1600,5,10,88
1601,5,10,88
1602,5,10,88
1603,5,10,88
1604,5,10,88
1605,5,10,88
1606,5,10,88
1607,5,10,88
1608,5,10,88
1609,5,10,88
1610,5,10,88
1611,5,10,88
1612,5,10,88
1613,5,10,88
1614,5,10,88
1615,5,10,88
1616,5,10,88
1617,5,10,88
1618,5,10,88
1619,5,10,88
1620,5,10,88
1621,5,10,88
1622,5,10,88
1623,5,10,88
1624,5,10,88
1625,5,10,88
1626,5,10,88
1627,5,10,88
1628,5,10,88
1629,5,10,88
1630,5,10,88
1631,5,10,88
1632,5,10,88
1633,5,10,88
1634,5,10,88
1635,5,10,88
1636,5,10,88
1637,5,10,88
1638,5,10,88
1639,5,10,88
1640,5,10,88
1641,5,10,88
1642,5,10,88
1643,5,10,88
1644,5,10,88
1645,5,10,88
1646,5,10,88
1647,5,10,88
1648,5,10,88
1649,5,10,88
1650,5,10,88
1651,5,10,88
1652,5,10,88
1653,5,10,88
1654,5,10,88
1655,5,10,88
1656,5,10,88
1657,5,10,88
1658,5,10,88
1659,5,10,88
1660,5,10,88
1661,5,10,88
